country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,access,addr_city,addr_country,addr_full,addr_housenumber,addr_lga,addr_place,addr_postcode,addr_street,address,alt_name,amenity,barrier,beds,bicycle,brand,brand_wikidata,brand_wikipedia,building,building_condition,building_levels,building_material,capacity_beds,check_date,contact_email,contact_facebook,contact_phone,contact_whatsapp,description,designation,dispensing,drive_through,electricity,email,emergency,entrance,fixme,foot,health_amenity_type,health_facility_type,health_speciality_rheumatology,health_speciality_sport,health_specialty_gynaecology,healthcare,healthcare_equipment,healthcare_speciality,horaire,indoor,insurance_health,internet_access,leisure,level,material,mobile,motorcar,motorcycle,name_ar,name_en,name_fr,note,opening_hours,operational_status,operator,operator_fr,operator_type,operator_wikidata,osm_id_1,payment_cards,payment_cash,payment_credit_cards,payment_debit_cards,payment_visa,pcode,phone,power_supply_source,roof_shape,source_date,source_project,staff_count_doctors,staff_count_nurses,start_date,surface,url,water_source,website,wheelchair,who_code_csref,who_distance,who_nbre_village,wikimedia_commons,zone,abandoned,addr_city_ar,addr_subdistrict,building_part,clinic,contact_website,denomination,disused,healthcare_departments_general_medicine,healthcare_departments_medical_laboratory,healthcare_departments_operating_room,height,image,landuse,layer,name_de,name_ja,name_tr,not_operator_wikidata,old_name,operator_ar,operator_wikipedia,place_area_alternate,place_description,place_nearestlandmark,religion,shop,short_name,smoking,solar,wikidata,wikipedia,type,facility_key
Senegal,SEN,Western Africa RCC,case de sante ndiakhip,doctors,points,6630804890,15.9225632,-16.3652437,OpenStreetMap via osmdata,senegal | case de sante ndiakhip,case de sante ndiakhip,NA,NA,NA,Ndiakhip/Saint Louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 09:00-18:00; PH off,operational,Ministère de la santé et de l'action sociale,NA,public,NA,76b18ae2-913e-451c-bb61-7474676d46a0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,water works,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante ndiakhip
Senegal,SEN,Western Africa RCC,posté de sante de sor daga,doctors,points,6630804985,15.997523,-16.4896543,OpenStreetMap via osmdata,senegal | poste de sante de sor daga,posté de sante de sor daga,NA,NA,NA,Saint louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775585402,NA,NA,NA,no,NA,grid,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,doctor,imaging equipment,birthing_centre;pharmacy,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la Santé et de l'Action Sociale,NA,public,Q30285491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,water_works,NA,limited,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante de sor daga
Senegal,SEN,Western Africa RCC,Case de sante de Darou Moumbaye,doctors,points,6630804987,15.8398447,-16.5132989,OpenStreetMap via osmdata,senegal | case de sante de darou moumbaye,Case de sante de Darou Moumbaye,NA,NA,NA,Darou Moumbaye,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221777971388,NA,NA,NA,no,NA,none,NA,no,NA,NA,NA,intensive_care_unit,NA,NA,NA,NA,alternative,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la sante,NA,public,NA,d6fc0dfd-d082-4c12-8cf7-082c3f2943e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,water_works,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante de darou moumbaye
Senegal,SEN,Western Africa RCC,pharmacie gandiol,pharmacy,points,6630806987,15.8875691,-16.5070758,OpenStreetMap via osmdata,senegal | pharmacie gandiol,pharmacie gandiol,NA,NA,NA,Saint Louis,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773825845,NA,NA,NA,yes,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Docteur Ahmadou Anta Mar,NA,private,NA,049a188d-e697-45e7-9d70-f8de4ebff721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,powered pump,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie gandiol
Senegal,SEN,Western Africa RCC,case de sante de mouit,doctors,points,6630806988,15.8668192,-16.5068636,OpenStreetMap via osmdata,senegal | case de sante de mouit,case de sante de mouit,NA,NA,NA,Mouit,NA,NA,NA,NA,NA,NA,NA,doctors,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221775235782,NA,NA,NA,NA,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,birthing_centre;alternative;pharmacy,NA,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la santé et de l'action sociale,NA,public,NA,aef40fc1-040a-4e09-87ba-52e4d87502ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,water_works,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante de mouit
Senegal,SEN,Western Africa RCC,poste de sante rao,doctors,points,6630810586,15.9199368,-16.3975489,OpenStreetMap via osmdata,senegal | poste de sante rao,poste de sante rao,NA,NA,NA,Rao/ Saint louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,"pharmacy, doctor",NA,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 09:00-18:00; PH off,operational,Ministère de la Santé et de l'Action Sociale,NA,public,Q30285491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,well,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante rao
Senegal,SEN,Western Africa RCC,pharmacie cheikh oumane mbacke,pharmacy,points,6630810685,16.0253198,-16.4876663,OpenStreetMap via osmdata,senegal | pharmacie cheikh oumane mbacke,pharmacie cheikh oumane mbacke,NA,NA,NA,Saint Louis,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221339612368,NA,NA,NA,yes,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,public;private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo 08:00- 22:00; Tu 08:00- 22:00; We 08:00- 22:00; Th 08:00- 22:00; Fr 08:00- 22:00; Sa 08:00- 13:00; Su off; PH off,operational,Dr Moussé Fall,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,powered pump,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie cheikh oumane mbacke
Senegal,SEN,Western Africa RCC,poste de sante de ngallele,doctors,points,6630813386,16.0407757,-16.4454221,OpenStreetMap via osmdata,senegal | poste de sante de ngallele,poste de sante de ngallele,NA,NA,NA,Saint-Louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,doctor;pharmacy;birthing_centre,NA,NA,NA,NA,Unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la Santé et de l'Action Sociale,NA,public,Q30285491,662bcb4c-8451-4eea-b109-de4906af8276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,well,NA,limited,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante de ngallele
Senegal,SEN,Western Africa RCC,Infirmerie privée Yaye Bineta,doctors,points,6630813387,16.0645827,-16.4501609,OpenStreetMap via osmdata,senegal | infirmerie privee yaye bineta,Infirmerie privée Yaye Bineta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctors,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221339614802,NA,NA,NA,no,NA,grid,NA,yes,NA,NA,NA,emergency_department,NA,NA,NA,NA,clinic;doctor,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo 09:00-13:00; Tu 09:00-13:00; We 09:00-13:00; Th 09:00-13:00; Fr off; Sa 09:00-13:00; Su off; PH off,operational,Elhadj Seck,NA,private,NA,1e5afd28-9aa0-4261-bca4-8b364b550e27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,powered_pump,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,infirmerie privee yaye bineta
Senegal,SEN,Western Africa RCC,Poste de santé de khor,hospital,points,6630813388,16.0331234,-16.4715159,OpenStreetMap via osmdata,senegal | poste de sante de khor,Poste de santé de khor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,grid,NA,no,NA,NA,NA,emergency_department;ultrasound,NA,NA,NA,NA,hospital,NA,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo-Fr 08:00-18:00; PH off,operational,Ministère de la Santé et de l'Action Sociale,NA,government,Q30285491,a7ab064a-63e5-43d7-a5d6-87898f4732d1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,powered_pump,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante de khor
Senegal,SEN,Western Africa RCC,Case de santé de Ndiakhere,doctors,points,6630814285,15.934125,-16.4521036,OpenStreetMap via osmdata,senegal | case de sante de ndiakhere,Case de santé de Ndiakhere,NA,NA,NA,Ndiakhère,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221773362288,NA,NA,NA,no,NA,none,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo 08:00-13:00; Tu 08:00-13:00; We 08:00-13:00; Th 08:00-13:00; Fr 08:00-13:00; Sa off; Su off; PH off,operational,Ministère de la Santé et de l'action sociale,NA,public,NA,afdba356-c86b-4e7c-9f82-9acf0c52465b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,water_works,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante de ndiakhere
Senegal,SEN,Western Africa RCC,Pharmacie Mouhammad Rassoul,pharmacy,points,6630814287,16.0328466,-16.4708439,OpenStreetMap via osmdata,senegal | pharmacie mouhammad rassoul,Pharmacie Mouhammad Rassoul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221339612727,NA,NA,NA,yes,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,public;private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su 08:00-08:00; PH off,operational,Dr Aminata Keita Dramé,NA,private,NA,6f3c7899-0d98-41b1-a069-42a32d33e33f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,powered_pump,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie mouhammad rassoul
Senegal,SEN,Western Africa RCC,case de sante de leybar boye,doctors,points,6630815085,15.9826184,-16.4681134,OpenStreetMap via osmdata,senegal | case de sante de leybar boye,case de sante de leybar boye,NA,NA,NA,Leybar Boye,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+221784704317,NA,NA,NA,no,NA,grid,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la Santé et de l'Action Sociale,NA,public,Q30285491,985ac087-7182-4932-bb9c-1b5faa5d90ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,water_works,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante de leybar boye
Senegal,SEN,Western Africa RCC,case de sante de ndiawdoune,doctors,points,6630815086,16.0675724,-16.3912253,OpenStreetMap via osmdata,senegal | case de sante de ndiawdoune,case de sante de ndiawdoune,NA,NA,NA,Ndiawdoune wolof face école primaire,NA,NA,NA,NA,NA,NA,NA,doctors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,none,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la Santé et de l'Action Sociale,NA,public,Q30285491,dc0dff9e-0253-45bd-8e2d-c52d9d48caf3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,powered_pump,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,case de sante de ndiawdoune
Senegal,SEN,Western Africa RCC,Samu,doctors,points,6630818985,16.0397456,-16.4470002,OpenStreetMap via osmdata,senegal | samu,Samu,NA,NA,NA,Saint-Louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339641179,NA,NA,NA,NA,NA,grid,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,"doctor, hospital",Emergency Department,NA,NA,NA,private,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Dr BA,NA,private,NA,18f1fb2b-10d0-4e58-8e37-7b7c4720a5e2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,water works,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,samu
Senegal,SEN,Western Africa RCC,poste de sante de mbarigo,doctors,points,6630819185,16.0834542,-16.3634997,OpenStreetMap via osmdata,senegal | poste de sante de mbarigo,poste de sante de mbarigo,NA,NA,NA,Saint louis,NA,NA,NA,NA,NA,NA,NA,doctors,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,grid,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,doctor;pharmacy;birthing_centre,NA,NA,NA,NA,public,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/7,operational,Ministère de la santé et de l'action sociale,NA,public,NA,fc3dd815-4d48-40aa-820a-89c4529a65ef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,water works,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,poste de sante de mbarigo
Senegal,SEN,Western Africa RCC,NA,NA,points,6651076201,14.7278141,-17.1644632,OpenStreetMap via osmdata,senegal | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Western Africa RCC,NA,NA,points,6651076202,14.7276731,-17.1643308,OpenStreetMap via osmdata,senegal | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Western Africa RCC,Plateau Médical Médina Rue 6,doctors,points,6699342785,14.675532,-17.4502943,OpenStreetMap via osmdata,senegal | plateau medical medina rue 6,Plateau Médical Médina Rue 6,NA,NA,NA,NA,NA,NA,NA,NA,Boulevard du Docteur Samba Guéye,NA,NA,doctors,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plateau medical medina rue 6
Senegal,SEN,Western Africa RCC,NA,dentist,points,6737846085,14.6836984,-17.437763,OpenStreetMap via osmdata,senegal | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Avenue Lamine Gueye,NA,NA,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dentist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Western Africa RCC,Maïmouna,pharmacy,points,6784956927,13.7739037,-13.6786674,OpenStreetMap via osmdata,senegal | maimouna,Maïmouna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,maimouna
Senegal,SEN,Western Africa RCC,Alhamdoulillahi,pharmacy,points,6784956928,13.7724839,-13.6772601,OpenStreetMap via osmdata,senegal | alhamdoulillahi,Alhamdoulillahi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,alhamdoulillahi
Senegal,SEN,Western Africa RCC,Pharmacie Sangalkam,pharmacy,points,6799829078,14.7777091,-17.2256031,OpenStreetMap via osmdata,senegal | pharmacie sangalkam,Pharmacie Sangalkam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pharmacie sangalkam
Senegal,SEN,Western Africa RCC,NA,NA,points,6860147445,14.7134054,-17.4613889,OpenStreetMap via osmdata,senegal | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Senegal,SEN,Western Africa RCC,NA,NA,points,6860147446,14.7134145,-17.4612796,OpenStreetMap via osmdata,senegal | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
