country,iso3,rcc,facility_name,facility_type,source_osm_type,osm_id,lat,lon,source,match_key_country_facility,name,addr_city,addr_housenumber,addr_street,amenity,barrier,building_material,dispensing,drive_through,email,healthcare,internet_access,name_ar,name_en,name_so,opening_hours,operational_status,operator,operator_short,operator_type,operator_wikidata,operator_wikipedia,phone,url,wheelchair,building,emergency,health_facility_type,healthcare_speciality,name_fr,website,wikidata,wikipedia,addr_city_ar,type,facility_key
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176157,10.4396974,45.0131187,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176158,10.4394799,45.0130465,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176159,10.4398769,45.0130848,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176161,10.4396574,45.0128851,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12366176162,10.4397157,45.0133674,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12560859469,10.6827067,43.940573,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12560859470,10.6826592,43.9405368,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046555,9.9495006,43.1799968,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046556,9.9486579,43.1796392,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046557,9.9486901,43.1795223,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046558,9.948057,43.1795036,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046559,9.9480155,43.1805508,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046560,9.9483195,43.1805602,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046561,9.9482941,43.1813479,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740046562,9.9492427,43.1813947,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740116057,9.936352,43.1792885,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740116058,9.9373489,43.1789558,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740116059,9.9376347,43.1789758,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740116060,9.9378056,43.1800988,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,Eastern Africa RCC,NA,NA,points,12740116061,9.9367344,43.1806226,OpenStreetMap via osmdata,somalia | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
